run_id,schema_id,scenario_id,time_s,step_index,terrain_component_id,wheel_id,tire_model,x_m,y_m,contact_fx_N,contact_fy_N,contact_fz_N,contact_force_N,slip_ratio,drawbar_pull_N,contact_patch,source
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.565,113,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,113.43918,113.43918,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.570,114,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,111.30128,111.30128,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.575,115,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,110.16979,110.16979,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.580,116,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,109.68844,109.68844,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.585,117,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,109.57120,109.57120,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.590,118,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,109.60015,109.60015,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.595,119,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,109.61719,109.61719,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.600,120,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,109.51300,109.51300,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.605,121,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,109.21598,109.21598,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.610,122,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,108.68224,108.68224,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.615,123,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,107.88766,107.88766,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.620,124,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,106.82185,106.82185,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.625,125,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,105.48382,105.48382,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.630,126,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,103.87911,103.87911,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.635,127,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,102.01777,102.01777,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.640,128,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,99.91321,99.91321,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.645,129,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,97.58125,97.58125,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.650,130,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,95.03963,95.03963,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.655,131,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,92.30758,92.30758,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.660,132,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,89.40543,89.40543,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.665,133,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,86.35433,86.35433,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.670,134,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,83.17600,83.17600,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.675,135,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,79.89243,79.89243,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.680,136,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,76.52561,76.52561,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.685,137,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,73.09735,73.09735,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.690,138,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,69.62899,69.62899,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.695,139,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,66.14122,66.14122,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.700,140,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,62.65387,62.65387,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.705,141,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,59.18577,59.18577,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.710,142,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,55.75454,55.75454,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.715,143,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,52.37654,52.37654,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.720,144,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,49.06672,49.06672,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.725,145,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.730,146,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.735,147,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.740,148,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.745,149,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.750,150,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.755,151,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.760,152,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.765,153,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.770,154,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.775,155,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.780,156,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.785,157,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.790,158,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.795,159,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.800,160,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.805,161,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.810,162,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.815,163,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.820,164,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.825,165,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.830,166,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.835,167,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.840,168,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.845,169,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.850,170,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.855,171,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.860,172,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.865,173,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.870,174,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.875,175,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.880,176,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.885,177,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.890,178,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.895,179,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.900,180,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.905,181,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.910,182,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.915,183,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.920,184,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.925,185,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.930,186,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.935,187,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.940,188,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.945,189,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.950,190,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.955,191,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.960,192,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.965,193,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.970,194,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.975,195,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.980,196,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.985,197,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.990,198,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,0.995,199,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.contact_probe.v1,contact_probe_schema_v1,1.000,200,terrain.core_ground,sphere_probe,none_sphere_contact_probe,0.000,0.000,0.00000,0.00000,0.00000,0.00000,,,sphere_ground,fallback_pychrono_unavailable
