schema_id,run_id,scenario_id,step_index,component_id,vehicle_model,terrain_component_id,time_s,body_name,body_role,chassis_x_m,chassis_y_m,chassis_z_m,vx_mps,vy_mps,vz_mps,drive_motor_speed_radps,chassis_contact_force_N,source
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,87,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.870,probe_chassis,logged_chassis,-1.60323,0.00000,0.48000,1.20467,0.00000,0.00000,8.00000,1450.76740,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,88,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.880,probe_chassis,logged_chassis,-1.59150,0.00000,0.48000,1.20528,0.00000,0.00000,8.00000,1447.88766,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,89,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.890,probe_chassis,logged_chassis,-1.57968,0.00000,0.48000,1.20592,0.00000,0.00000,8.00000,1445.01065,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,90,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.900,probe_chassis,logged_chassis,-1.56775,0.00000,0.48000,1.20660,0.00000,0.00000,8.00000,1442.14011,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,91,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.910,probe_chassis,logged_chassis,-1.55571,0.00000,0.48000,1.20732,0.00000,0.00000,8.00000,1439.27976,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,92,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.920,probe_chassis,logged_chassis,-1.54358,0.00000,0.48000,1.20808,0.00000,0.00000,8.00000,1436.43330,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,93,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.930,probe_chassis,logged_chassis,-1.53134,0.00000,0.48000,1.20886,0.00000,0.00000,8.00000,1433.60441,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,94,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.940,probe_chassis,logged_chassis,-1.51899,0.00000,0.48000,1.20969,0.00000,0.00000,8.00000,1430.79678,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,95,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.950,probe_chassis,logged_chassis,-1.50655,0.00000,0.48000,1.21054,0.00000,0.00000,8.00000,1428.01403,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,96,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.960,probe_chassis,logged_chassis,-1.49400,0.00000,0.48000,1.21143,0.00000,0.00000,8.00000,1425.25977,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,97,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.970,probe_chassis,logged_chassis,-1.48136,0.00000,0.48000,1.21236,0.00000,0.00000,8.00000,1422.53757,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,98,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.980,probe_chassis,logged_chassis,-1.46861,0.00000,0.48000,1.21331,0.00000,0.00000,8.00000,1419.85095,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,99,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,0.990,probe_chassis,logged_chassis,-1.45577,0.00000,0.48000,1.21430,0.00000,0.00000,8.00000,1417.20341,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,100,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.000,probe_chassis,logged_chassis,-1.44282,0.00000,0.48000,1.21532,0.00000,0.00000,8.00000,1414.59836,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,101,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.010,probe_chassis,logged_chassis,-1.42978,0.00000,0.48000,1.21637,0.00000,0.00000,8.00000,1412.03920,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,102,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.020,probe_chassis,logged_chassis,-1.41664,0.00000,0.48000,1.21745,0.00000,0.00000,8.00000,1409.52922,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,103,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.030,probe_chassis,logged_chassis,-1.40340,0.00000,0.48000,1.21857,0.00000,0.00000,8.00000,1407.07169,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,104,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.040,probe_chassis,logged_chassis,-1.39006,0.00000,0.48000,1.21971,0.00000,0.00000,8.00000,1404.66978,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,105,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.050,probe_chassis,logged_chassis,-1.37663,0.00000,0.48000,1.22088,0.00000,0.00000,8.00000,1402.32662,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,106,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.060,probe_chassis,logged_chassis,-1.36310,0.00000,0.48000,1.22208,0.00000,0.00000,8.00000,1400.04524,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,107,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.070,probe_chassis,logged_chassis,-1.34948,0.00000,0.48000,1.22331,0.00000,0.00000,8.00000,1397.82859,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,108,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.080,probe_chassis,logged_chassis,-1.33576,0.00000,0.48000,1.22456,0.00000,0.00000,8.00000,1395.67955,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,109,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.090,probe_chassis,logged_chassis,-1.32195,0.00000,0.48000,1.22585,0.00000,0.00000,8.00000,1393.60090,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,110,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.100,probe_chassis,logged_chassis,-1.30805,0.00000,0.48000,1.22715,0.00000,0.00000,8.00000,1391.59533,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,111,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.110,probe_chassis,logged_chassis,-1.29405,0.00000,0.48000,1.22849,0.00000,0.00000,8.00000,1389.66545,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,112,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.120,probe_chassis,logged_chassis,-1.27995,0.00000,0.48000,1.22985,0.00000,0.00000,8.00000,1387.81375,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,113,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.130,probe_chassis,logged_chassis,-1.26577,0.00000,0.48000,1.23123,0.00000,0.00000,8.00000,1386.04264,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,114,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.140,probe_chassis,logged_chassis,-1.25150,0.00000,0.48000,1.23264,0.00000,0.00000,8.00000,1384.35441,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,115,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.150,probe_chassis,logged_chassis,-1.23713,0.00000,0.48000,1.23407,0.00000,0.00000,8.00000,1382.75125,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,116,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.160,probe_chassis,logged_chassis,-1.22267,0.00000,0.48000,1.23552,0.00000,0.00000,8.00000,1381.23523,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,117,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.170,probe_chassis,logged_chassis,-1.20813,0.00000,0.48000,1.23699,0.00000,0.00000,8.00000,1379.80832,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,118,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.180,probe_chassis,logged_chassis,-1.19349,0.00000,0.48000,1.23849,0.00000,0.00000,8.00000,1378.47237,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,119,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.190,probe_chassis,logged_chassis,-1.17876,0.00000,0.48000,1.24000,0.00000,0.00000,8.00000,1377.22911,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,120,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.200,probe_chassis,logged_chassis,-1.16395,0.00000,0.48000,1.24153,0.00000,0.00000,8.00000,1376.08015,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,121,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.210,probe_chassis,logged_chassis,-1.14905,0.00000,0.48000,1.24309,0.00000,0.00000,8.00000,1375.02698,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,122,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.220,probe_chassis,logged_chassis,-1.13406,0.00000,0.48000,1.24466,0.00000,0.00000,8.00000,1374.07096,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,123,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.230,probe_chassis,logged_chassis,-1.11898,0.00000,0.48000,1.24624,0.00000,0.00000,8.00000,1373.21334,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,124,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.240,probe_chassis,logged_chassis,-1.10382,0.00000,0.48000,1.24785,0.00000,0.00000,8.00000,1372.45522,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,125,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.250,probe_chassis,logged_chassis,-1.08857,0.00000,0.48000,1.24947,0.00000,0.00000,8.00000,1371.79759,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,126,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.260,probe_chassis,logged_chassis,-1.07323,0.00000,0.48000,1.25110,0.00000,0.00000,8.00000,1371.24130,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,127,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.270,probe_chassis,logged_chassis,-1.05781,0.00000,0.48000,1.25275,0.00000,0.00000,8.00000,1370.78707,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,128,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.280,probe_chassis,logged_chassis,-1.04231,0.00000,0.48000,1.25441,0.00000,0.00000,8.00000,1370.43549,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,129,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.290,probe_chassis,logged_chassis,-1.02672,0.00000,0.48000,1.25608,0.00000,0.00000,8.00000,1370.18701,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,130,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.300,probe_chassis,logged_chassis,-1.01104,0.00000,0.48000,1.25777,0.00000,0.00000,8.00000,1370.04196,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,131,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.310,probe_chassis,logged_chassis,-0.99529,0.00000,0.48000,1.25947,0.00000,0.00000,8.00000,1370.00052,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,132,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.320,probe_chassis,logged_chassis,-0.97945,0.00000,0.48000,1.26117,0.00000,0.00000,8.00000,1370.06275,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,133,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.330,probe_chassis,logged_chassis,-0.96352,0.00000,0.48000,1.26289,0.00000,0.00000,8.00000,1370.22857,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,134,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.340,probe_chassis,logged_chassis,-0.94752,0.00000,0.48000,1.26461,0.00000,0.00000,8.00000,1370.49776,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,135,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.350,probe_chassis,logged_chassis,-0.93143,0.00000,0.48000,1.26634,0.00000,0.00000,8.00000,1370.86998,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,136,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.360,probe_chassis,logged_chassis,-0.91526,0.00000,0.48000,1.26808,0.00000,0.00000,8.00000,1371.34474,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,137,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.370,probe_chassis,logged_chassis,-0.89901,0.00000,0.48000,1.26982,0.00000,0.00000,8.00000,1371.92142,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,138,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.380,probe_chassis,logged_chassis,-0.88268,0.00000,0.48000,1.27157,0.00000,0.00000,8.00000,1372.59928,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,139,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.390,probe_chassis,logged_chassis,-0.86626,0.00000,0.48000,1.27332,0.00000,0.00000,8.00000,1373.37744,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,140,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.400,probe_chassis,logged_chassis,-0.84977,0.00000,0.48000,1.27508,0.00000,0.00000,8.00000,1374.25490,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,141,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.410,probe_chassis,logged_chassis,-0.83319,0.00000,0.48000,1.27683,0.00000,0.00000,8.00000,1375.23051,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,142,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.420,probe_chassis,logged_chassis,-0.81654,0.00000,0.48000,1.27859,0.00000,0.00000,8.00000,1376.30301,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,143,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.430,probe_chassis,logged_chassis,-0.79981,0.00000,0.48000,1.28035,0.00000,0.00000,8.00000,1377.47101,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,144,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.440,probe_chassis,logged_chassis,-0.78299,0.00000,0.48000,1.28211,0.00000,0.00000,8.00000,1378.73300,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,145,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.450,probe_chassis,logged_chassis,-0.76610,0.00000,0.48000,1.28387,0.00000,0.00000,8.00000,1380.08734,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,146,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.460,probe_chassis,logged_chassis,-0.74913,0.00000,0.48000,1.28563,0.00000,0.00000,8.00000,1381.53228,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,147,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.470,probe_chassis,logged_chassis,-0.73208,0.00000,0.48000,1.28738,0.00000,0.00000,8.00000,1383.06594,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,148,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.480,probe_chassis,logged_chassis,-0.71495,0.00000,0.48000,1.28913,0.00000,0.00000,8.00000,1384.68634,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,149,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.490,probe_chassis,logged_chassis,-0.69774,0.00000,0.48000,1.29088,0.00000,0.00000,8.00000,1386.39138,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,150,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.500,probe_chassis,logged_chassis,-0.68045,0.00000,0.48000,1.29262,0.00000,0.00000,8.00000,1388.17884,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,151,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.510,probe_chassis,logged_chassis,-0.66308,0.00000,0.48000,1.29435,0.00000,0.00000,8.00000,1390.04642,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,152,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.520,probe_chassis,logged_chassis,-0.64564,0.00000,0.48000,1.29608,0.00000,0.00000,8.00000,1391.99169,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,153,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.530,probe_chassis,logged_chassis,-0.62812,0.00000,0.48000,1.29780,0.00000,0.00000,8.00000,1394.01212,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,154,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.540,probe_chassis,logged_chassis,-0.61052,0.00000,0.48000,1.29951,0.00000,0.00000,8.00000,1396.10511,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,155,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.550,probe_chassis,logged_chassis,-0.59284,0.00000,0.48000,1.30122,0.00000,0.00000,8.00000,1398.26795,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,156,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.560,probe_chassis,logged_chassis,-0.57508,0.00000,0.48000,1.30291,0.00000,0.00000,8.00000,1400.49781,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,157,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.570,probe_chassis,logged_chassis,-0.55725,0.00000,0.48000,1.30459,0.00000,0.00000,8.00000,1402.79183,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,158,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.580,probe_chassis,logged_chassis,-0.53934,0.00000,0.48000,1.30626,0.00000,0.00000,8.00000,1405.14702,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,159,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.590,probe_chassis,logged_chassis,-0.52135,0.00000,0.48000,1.30791,0.00000,0.00000,8.00000,1407.56034,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,160,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.600,probe_chassis,logged_chassis,-0.50328,0.00000,0.48000,1.30956,0.00000,0.00000,8.00000,1410.02865,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,161,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.610,probe_chassis,logged_chassis,-0.48513,0.00000,0.48000,1.31118,0.00000,0.00000,8.00000,1412.54876,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,162,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.620,probe_chassis,logged_chassis,-0.46691,0.00000,0.48000,1.31280,0.00000,0.00000,8.00000,1415.11740,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,163,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.630,probe_chassis,logged_chassis,-0.44860,0.00000,0.48000,1.31439,0.00000,0.00000,8.00000,1417.73124,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,164,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.640,probe_chassis,logged_chassis,-0.43022,0.00000,0.48000,1.31597,0.00000,0.00000,8.00000,1420.38690,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,165,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.650,probe_chassis,logged_chassis,-0.41176,0.00000,0.48000,1.31754,0.00000,0.00000,8.00000,1423.08093,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,166,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.660,probe_chassis,logged_chassis,-0.39322,0.00000,0.48000,1.31908,0.00000,0.00000,8.00000,1425.80985,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,167,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.670,probe_chassis,logged_chassis,-0.37461,0.00000,0.48000,1.32061,0.00000,0.00000,8.00000,1428.57011,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,168,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.680,probe_chassis,logged_chassis,-0.35591,0.00000,0.48000,1.32212,0.00000,0.00000,8.00000,1431.35814,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,169,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.690,probe_chassis,logged_chassis,-0.33714,0.00000,0.48000,1.32360,0.00000,0.00000,8.00000,1434.17034,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,170,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.700,probe_chassis,logged_chassis,-0.31828,0.00000,0.48000,1.32507,0.00000,0.00000,8.00000,1437.00304,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,171,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.710,probe_chassis,logged_chassis,-0.29935,0.00000,0.48000,1.32651,0.00000,0.00000,8.00000,1439.85258,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,172,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.720,probe_chassis,logged_chassis,-0.28034,0.00000,0.48000,1.32793,0.00000,0.00000,8.00000,1442.71528,deterministic_chassis_probe_pychrono_unavailable
rover.chassis_smoke_probe.v0,rover_vehicle_component_demo,chassis_smoke_probe_v0,173,vehicle.chassis,core_rover_smoke_probe,terrain.core_ground,1.730,probe_chassis,logged_chassis,-0.26125,0.00000,0.48000,1.32933,0.00000,0.00000,8.00000,1445.58742,deterministic_chassis_probe_pychrono_unavailable
