run_id,schema_id,scenario_id,time_s,step_index,component_id,catalog_component_id,controller_id,target_component_id,actuator_instance_id,ownership_role,command_type,command_source,throttle,brake,steering,drive_torque_Nm,wheel_speed_radps,source
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,1.880,94,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.24039,0.00000,0.13659,28.84692,9.20195,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,1.900,95,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.23460,0.00000,0.12969,28.15209,9.17300,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,1.920,96,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.22923,0.00000,0.12270,27.50730,9.14614,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,1.940,97,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.22428,0.00000,0.11560,26.91379,9.12141,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,1.960,98,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.21977,0.00000,0.10842,26.37272,9.09886,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,1.980,99,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.21571,0.00000,0.10115,25.88512,9.07855,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.000,100,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.21210,0.00000,0.09380,25.45194,9.06050,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.020,101,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20895,0.00000,0.08637,25.07402,9.04475,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.040,102,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20627,0.00000,0.07888,24.75209,9.03134,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.060,103,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20406,0.00000,0.07133,24.48678,9.02028,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.080,104,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20232,0.00000,0.06372,24.27860,9.01161,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.100,105,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20107,0.00000,0.05606,24.12794,9.00533,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.120,106,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20029,0.00000,0.04836,24.03512,9.00146,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.140,107,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20000,0.00000,0.04062,24.00029,9.00001,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.160,108,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20020,0.00000,0.03285,24.02353,9.00098,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.180,109,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20087,0.00000,0.02505,24.10480,9.00437,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.200,110,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20203,0.00000,0.01724,24.24394,9.01016,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.220,111,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20367,0.00000,0.00940,24.44067,9.01836,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.240,112,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20579,0.00000,0.00157,24.69462,9.02894,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.260,113,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.20838,0.00000,-0.00627,25.00530,9.04189,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.280,114,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.21143,0.00000,-0.01411,25.37211,9.05717,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.300,115,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.21495,0.00000,-0.02193,25.79432,9.07476,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.320,116,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.21893,0.00000,-0.02974,26.27114,9.09463,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.340,117,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.22335,0.00000,-0.03752,26.80163,9.11673,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.360,118,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.22821,0.00000,-0.04527,27.38477,9.14103,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.380,119,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.23350,0.00000,-0.05299,28.01942,9.16748,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.400,120,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.23920,0.00000,-0.06067,28.70437,9.19602,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.420,121,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.24532,0.00000,-0.06830,29.43828,9.22659,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.440,122,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.25183,0.00000,-0.07587,30.21973,9.25916,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.460,123,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.25873,0.00000,-0.08339,31.04722,9.29363,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.480,124,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.26599,0.00000,-0.09084,31.91913,9.32996,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.500,125,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.27361,0.00000,-0.09822,32.83379,9.36807,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.520,126,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.28158,0.00000,-0.10552,33.78942,9.40789,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.540,127,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.28987,0.00000,-0.11274,34.78417,9.44934,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.560,128,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.29847,0.00000,-0.11987,35.81611,9.49234,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.580,129,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.30736,0.00000,-0.12691,36.88326,9.53680,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.600,130,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.31653,0.00000,-0.13385,37.98353,9.58265,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.620,131,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.32596,0.00000,-0.14068,39.11481,9.62978,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.640,132,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.33562,0.00000,-0.14740,40.27490,9.67812,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.660,133,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.34551,0.00000,-0.15401,41.46156,9.72757,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.680,134,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.35560,0.00000,-0.16050,42.67249,9.77802,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.700,135,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.36588,0.00000,-0.16686,43.90535,9.82939,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.720,136,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.37631,0.00000,-0.17309,45.15775,9.88157,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.740,137,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.38689,0.00000,-0.17918,46.42726,9.93447,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.760,138,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.39760,0.00000,-0.18513,47.71143,9.98798,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.780,139,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.40840,0.00000,-0.19094,49.00777,10.04199,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.800,140,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.41928,0.00000,-0.19660,50.31378,10.09641,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.820,141,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.43022,0.00000,-0.20211,51.62692,10.15112,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.840,142,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.44121,0.00000,-0.20745,52.94466,10.20603,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.860,143,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.45220,0.00000,-0.21264,54.26444,10.26102,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.880,144,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.46320,0.00000,-0.21765,55.58370,10.31599,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.900,145,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.47417,0.00000,-0.22250,56.89991,10.37083,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.920,146,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.48509,0.00000,-0.22717,58.21049,10.42544,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.940,147,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.49594,0.00000,-0.23166,59.51293,10.47971,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.960,148,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.50671,0.00000,-0.23598,60.80470,10.53353,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,2.980,149,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.51736,0.00000,-0.24010,62.08329,10.58680,fallback_pychrono_unavailable
data_visualization_component_demo,data.control_log.v1,logger_schema_v1,3.000,150,core.function_input,core.function_input,driver.controller,vehicle.drive,actuator.drive_motor.demo,command_owner_with_physical_target,normalized_driver_inputs,analytic_driver_profile,0.52789,0.00000,-0.24404,63.34624,10.63943,fallback_pychrono_unavailable
